194.586	147.84	36.0003
196.066	148.185	33.0003
197.55	148.5	30.0003
199.036	148.785	27.0003
200.525	149.04	24.0003
202.017	149.265	21.0003
203.511	149.46	18.0003
205.006	149.625	15.0003
206.503	149.76	12.0003
208.001	149.865	9.00031
209.5	149.94	6.00032
211	149.985	3.00032
212.5	150	0.000321865
214	150	0
215.5	150	0
217	150	0
218.5	150	0
220	150	0
221.5	150	0
223	150	0
224.5	150	0
226	150	0
227.5	150	0
229	150	0
230.5	150	0
232	150	0
233.5	150	0
235	150	0
236.5	150	0
238	150	0
239.5	150	0
241	150	0
242.5	150	0
244	150	0
245.5	150	0
247	150	0
248.5	150	0
250	150	0
251.5	150	0
253	150	0
254.5	150	0
256	150	0
257.5	150	0
259	150	0
260.5	150	0
262	150	0
263.5	150	0
265	150	0
266.5	150	0
268	150	0
269.5	150	0
271	150	0
272.5	150	0
274	150	0
275.5	150	0
277	150	0
278.5	150	0
280	150	0
281.5	150	0
283	150	0
284.5	150	0
286	150	0
287.5	150	0
289	150	0
290.5	150	0
292	150	0
293.5	150	0
295	150	0
296.5	150	0
298	150	0
299.5	150	0
301	150	-0
302.5	150	-0
304	150	-0
305.5	150	-0
307	150	-0
308.5	150	-0
310	150	-0
311.5	150	-0
313	150	-0
314.5	150	-0
316	150	-0
317.5	150	-0
319	150	-0
320.5	150	-0
322	150	-0
323.5	150	-0
325	150	-0
326.5	150	-0
328	150	-0
329.5	150	-0
331	150	-0
332.5	150	-0
334	150	-0
335.5	150	-0
337	150	-0
338.5	150	-0
340	150	-0
341.5	150	-0
343	150	-0
344.5	150	-0
346	150	-0
347.5	150	-0
349	150	-0
350.5	150	-0
352	150	-0
353.5	150	-0
355	150	-0
356.5	150	-0
358	150	-0
359.5	150	-0
361	150	-0
362.5	150	-0
364	150	-0
365.5	150	-0
367	150	-0
368.5	150	-0
370	150	-0
371.5	150	-0
373	150	-0
374.5	150	-0
376	150	-0
377.5	150	-0
379	150	-0
380.5	150	-0
382	150	-0
383.5	150	-0
385	150	-0
386.5	150	-0
388	149.998	-0.999427
389.5	149.973	-3.99942
390.999	149.918	-6.99942
392.498	149.833	-9.99942
393.996	149.718	-12.9994
395.492	149.573	-15.9994
396.987	149.398	-18.9994
398.48	149.193	-21.9994
399.971	148.958	-24.9994
401.459	148.693	-27.9994
402.945	148.398	-30.9994
404.427	148.073	-33.9994
405.906	147.718	-36.9994
407.381	147.333	-39.9994
408.852	146.918	-42.9994
410.319	146.473	-45.9994
411.782	145.998	-48.9994
413.239	145.493	-51.9994
414.692	144.958	-54.9994
416.138	144.393	-57.9994
417.579	143.798	-60.9994
419.014	143.173	-63.9994
420.443	142.518	-66.9994
421.865	141.833	-69.9994
423.279	141.118	-72.9994
424.687	140.374	-75.9994
426.087	139.599	-78.9994
427.479	138.794	-81.9994
428.862	137.959	-84.9993
430.238	137.094	-87.9993
431.604	136.199	-90.9993
432.962	135.274	-93.9993
434.31	134.319	-96.9993
435.648	133.334	-99.9993
436.976	132.319	-102.999
438.294	131.274	-105.999
439.602	130.199	-108.999
440.898	129.094	-111.999
442.183	127.959	-114.999
443.457	126.794	-117.999
444.719	125.599	-120.999
445.969	124.374	-123.999
447.206	123.119	-126.999
448.431	121.834	-129.999
449.643	120.519	-132.999
450.841	119.174	-135.999
452.026	117.799	-138.999
453.197	116.394	-141.999
454.354	114.959	-144.999
455.496	113.494	-147.999
456.624	112	-150
457.736	110.5	-150
458.834	109	-150
459.916	107.5	-150
460.984	106	-150
462.036	104.5	-150
463.074	103	-150
464.096	101.5	-150
465.104	100	-150
466.096	98.5004	-150
467.074	97.0004	-150
468.036	95.5004	-150
468.984	94.0004	-150
469.916	92.5004	-150
470.834	91.0004	-150
471.736	89.5004	-150
472.624	88.0004	-150
473.496	86.5004	-150
474.354	85.0004	-150
475.196	83.5004	-150
476.024	82.0004	-150
476.836	80.5004	-150
477.634	79.0004	-150
478.416	77.5004	-150
479.184	76.0004	-150
479.936	74.5004	-150
480.674	73.0004	-150
481.396	71.5004	-150
482.104	70.0004	-150
482.796	68.5004	-150
483.474	67.0004	-150
484.137	65.5004	-150
484.784	64.0004	-150
485.417	62.5004	-150
486.034	61.0004	-150
486.637	59.5004	-150
487.224	58.0004	-150
487.797	56.5004	-150
488.354	55.0004	-150
488.897	53.5004	-150
489.424	52.0004	-150
489.937	50.5004	-150
490.434	49.0004	-150
490.917	47.5004	-150
491.384	46.0004	-150
491.837	44.5004	-150
492.274	43.0004	-150
492.697	41.5004	-150
493.104	40.0004	-150
493.497	38.5004	-150
493.874	37.0021	-149.001
494.237	35.5271	-146.001
494.585	34.0821	-143.001
494.918	32.6671	-140.001
495.238	31.2821	-137.001
495.544	29.9271	-134.001
495.837	28.602	-131.001
496.116	27.307	-128.001
496.383	26.042	-125.001
496.637	24.807	-122.001
496.879	23.602	-119.001
497.109	22.427	-116.001
497.328	21.282	-113.001
497.535	20.167	-110.001
497.731	19.082	-107.001
497.917	18.027	-104.001
498.092	17.002	-101.001
498.257	16.007	-98.0009
498.412	15.042	-95.0009
498.558	14.1069	-92.0009
498.694	13.2019	-89.0009
498.822	12.3269	-86.0009
498.941	11.4819	-83.0009
499.052	10.6669	-80.0009
499.155	9.8819	-77.0009
499.25	9.1269	-74.0009
499.337	8.40189	-71.0009
499.418	7.70688	-68.0009
499.491	7.04187	-65.0009
499.559	6.40686	-62.0009
499.62	5.80185	-59.0009
499.675	5.22684	-56.0009
499.724	4.68183	-53.0009
499.768	4.16683	-50.001
499.808	3.68181	-47.0009
499.842	3.22679	-44.0008
499.872	2.80177	-41.0007
499.898	2.40675	-38.0007
499.921	2.04174	-35.0006
499.939	1.70672	-32.0005
499.955	1.40171	-29.0005
499.967	1.1267	-26.0004
499.977	0.881692	-23.0003
499.985	0.666684	-20.0003
499.991	0.481678	-17.0002
499.995	0.326673	-14.0001
499.998	0.201669	-11.0001
499.999	0.106666	-7.99999
500	0.0416654	-4.99992
500	0.0066657	-1.99986
